;bait;baitGene;prey;preyGene;Protein names_x;Unnamed: 5;FlyBase;trueCounts;ucCounts;ccCounts;sumSPC;avgSPC;FC_A;FC_B;SP;compass;eScore;iRef;iRef2;intAct;intAct2;From;Entry;Reviewed;Entry Name;Protein names_y;Gene Names;Length;Gene Names (ORF);Gene Names (primary);Gene Names (synonym);Gene Ontology (GO);Organism (ID);VEuPathDB
741;MTCNK7H30;MTCNK7H30;Q9NH72;rin;Rasputin;;"FBgn0015778;";2|0|0;8|8|20;-;2;0,666666667;0,157964568;0,12547868;0,0;0;0;0;0;0;0;Q9NH72;Q9NH72;unreviewed;Q9NH72_DROME;Rasputin;rin CG9412;690,0;CG9412;rin;;"catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; precatalytic spliceosome [GO:0071011]; ribonucleoprotein complex [GO:1990904]; mRNA binding [GO:0003729]; compound eye photoreceptor fate commitment [GO:0001752]; dorsal/ventral axis specification, ovarian follicular epithelium [GO:0008069]; ommatidial rotation [GO:0016318]; positive regulation of gene expression [GO:0010628]";7227,0;FBgn0015778
742;MTCNK7H30;MTCNK7H30;Q9W0S7;Tudor-SN;Staphylococcal nuclease domain-containing protein 1 (EC 3.1.31.1) (Tudor staphylococcal nuclease);;"FBgn0035121;";22|5|27;29|30|58;-;54;18;0,557314543;0,456459153;0,0;0;0;0;0;0;0;Q9W0S7;Q9W0S7;reviewed;SND1_DROME;Staphylococcal nuclease domain-containing protein 1 (EC 3.1.31.1) (Tudor staphylococcal nuclease);Tudor-SN p100 SND1 TSN CG7008;926,0;CG7008;Tudor-SN;p100 SND1 TSN;"cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; RISC complex [GO:0016442]; endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters [GO:0016894]; nuclease activity [GO:0004518]; RNA binding [GO:0003723]; mRNA catabolic process [GO:0006402]; RNA-mediated gene silencing [GO:0031047]; spermatogenesis [GO:0007283]";7227,0;FBgn0035121
743;MTCNK7H30;MTCNK7H30;Q9VV18;Q9VV18;Cuticle protein 16.5;;"FBgn0036594;";0|0|1;0|0|1;-;1;0,333333333;1,031209252;0,981552943;0,0;0;0;0;0;0;0;Q9VV18;Q9VV18;unreviewed;Q9VV18_DROME;Cuticle protein 16.5;Dmel\CG13047 CG13047 Dmel_CG13047;170,0;CG13047 Dmel_CG13047;Dmel\CG13047;;;7227,0;FBgn0036594
744;MTCNK7H30;MTCNK7H30;M9MRG2;M9MRG2;Cytokine-like nuclear factor N-PAC (Glyoxylate reductase 1 homolog);;"FBgn0043456;";3|0|0;3|1|3;-;3;1;0,707041413;0,499753007;0,0;0;0;0;0;0;0;M9MRG2;M9MRG2;unreviewed;M9MRG2_DROME;Cytokine-like nuclear factor N-PAC (Glyoxylate reductase 1 homolog);Ndf BEST:GH19401 BEST:LD22483 BEST:LD29743 Dm_AI388468 Dmel\CG4747 dNDF LD29743 NDF CG4747 Dmel_CG4747;603,0;CG4747 Dmel_CG4747;Ndf;BEST:GH19401 BEST:LD22483 BEST:LD29743 Dm_AI388468 Dmel\CG4747 dNDF LD29743 NDF;"chromosome [GO:0005694]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; oxidoreductase activity [GO:0016491]";7227,0;FBgn0043456
745;MTCNK7H30;MTCNK7H30;M9PIM0;RpL10;Ribosomal protein L10, isoform E;;"FBgn0024733;";32|38|68;25|22|69;-;138;46;1,375076413;1,36134639;0,0;0;0;0;0;0;0;M9PIM0;M9PIM0;unreviewed;M9PIM0_DROME;Ribosomal protein L10, isoform E;RpL10 anon-EST:Posey179 BcDNA:LD24589 Dmel\CG17521 DQM L10 L16 Qm qm Rp L10 rpL10 CG17521 Dmel_CG17521;218,0;CG17521 Dmel_CG17521;RpL10;anon-EST:Posey179 BcDNA:LD24589 Dmel\CG17521 DQM L10 L16 Qm qm Rp L10 rpL10;"ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]";7227,0;FBgn0024733
746;MTCNK7H30;MTCNK7H30;A1Z8U0;Prp8;Pre-mRNA processing factor 8;;"FBgn0033688;";10|4|31;9|16|20;-;45;15;1,080632396;0,88160495;0,0;0;0;0;0;0;0;A1Z8U0;A1Z8U0;unreviewed;A1Z8U0_DROME;Pre-mRNA processing factor 8;Prp8 A1Z8U0 Dmel\CG8877 E-2e prp8 CG8877 Dmel_CG8877;2396,0;CG8877 Dmel_CG8877;Prp8;A1Z8U0 Dmel\CG8877 E-2e prp8;"catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; precatalytic spliceosome [GO:0071011]; small nuclear ribonucleoprotein complex [GO:0030532]; U5 snRNP [GO:0005682]; pre-mRNA intronic binding [GO:0097157]; snRNA binding [GO:0017069]; U1 snRNA binding [GO:0030619]; U2 snRNA binding [GO:0030620]; U5 snRNA binding [GO:0030623]; U6 snRNA binding [GO:0017070]; mRNA splicing, via spliceosome [GO:0000398]; spermatogenesis [GO:0007283]; spliceosomal tri-snRNP complex assembly [GO:0000244]; ventral cord development [GO:0007419]";7227,0;FBgn0033688
747;MTCNK7H30;MTCNK7H30;P02518;Hsp27;Heat shock protein 27;;"FBgn0001226;";19|21|16;20|29|20;-;56;18,66666667;0,937787667;0,905638745;0,0;0;0;0;0;0;0;P02518;P02518;reviewed;HSP27_DROME;Heat shock protein 27;Hsp27 CG4466;213,0;CG4466;Hsp27;;"cytoplasm [GO:0005737]; endoplasmic reticulum chaperone complex [GO:0034663]; nucleus [GO:0005634]; unfolded protein binding [GO:0051082]; behavioral response to starvation [GO:0042595]; chaperone-mediated protein folding [GO:0061077]; defense response to bacterium [GO:0042742]; defense response to fungus [GO:0050832]; determination of adult lifespan [GO:0008340]; protein refolding [GO:0042026]; response to heat [GO:0009408]";7227,0;FBgn0001226
748;MTCNK7H30;MTCNK7H30;E1JGP0;Act57B-RC;LD04994p1;;;35|29|93;32|60|77;-;157;52,33333333;1,039218988;0,972036798;0,0;0;0;0;0;0;0;E1JGP0;E1JGP0;unreviewed;E1JGP0_DROME;LD04994p1;Act57B-RC;360,0;;Act57B-RC;;;7227,0;FBgn0000044
749;MTCNK7H30;MTCNK7H30;Q9VW54;Rpn1;26S proteasome non-ATPase regulatory subunit 2;;"FBgn0028695;";11|8|0;10|14|1;-;19;6,333333333;0,914565209;0,538525532;0,0;0;0;0;0;0;0;Q9VW54;Q9VW54;unreviewed;Q9VW54_DROME;26S proteasome non-ATPase regulatory subunit 2;Rpn1 BcDNA:LD21723 Dmel\CG7762 p97 RPN1 rpn1 S2 CG7762 Dmel_CG7762;919,0;CG7762 Dmel_CG7762;Rpn1;BcDNA:LD21723 Dmel\CG7762 p97 RPN1 rpn1 S2;"cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; proteasome complex [GO:0000502]; proteasome regulatory particle [GO:0005838]; proteasome regulatory particle, base subcomplex [GO:0008540]; proteasome storage granule [GO:0034515]; enzyme regulator activity [GO:0030234]; zinc ion binding [GO:0008270]; determination of adult lifespan [GO:0008340]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; regulation of protein catabolic process [GO:0042176]";7227,0;FBgn0028695
750;MTCNK7H30;MTCNK7H30;H1UUJ8;jar;FI18104p1 (Jaguar, isoform M (EC 3.6.1.3));;"FBgn0011225;";1|2|7;5|8|20;-;10;3,333333333;0,392335668;0,351548203;0,0;0;0;0;0;0;0;H1UUJ8;H1UUJ8;unreviewed;H1UUJ8_DROME;FI18104p1 (Jaguar, isoform M (EC 3.6.1.3));jar 95F 95F MHC Dm 95F Dm95F Dmel\CG5695 dMyoVI Dro95F JAG jag Jaguar Jar jar-RG M6 MHC95F Mhc95F ms(3)06746 myo VI Myo1A Myosin VI myosins VI MYOVI MyoVI myoVI CG5695 Dmel_CG5695;1253,0;CG5695 Dmel_CG5695;jar;95F 95F MHC Dm 95F Dm95F Dmel\CG5695 dMyoVI Dro95F JAG jag Jaguar Jar jar-RG M6 MHC95F Mhc95F ms(3)06746 myo VI Myo1A Myosin VI myosins VI MYOVI MyoVI myoVI;"cytoplasm [GO:0005737]; myosin complex [GO:0016459]; actin filament binding [GO:0051015]; ATP binding [GO:0005524]; cytoskeletal motor activity [GO:0003774]; hydrolase activity [GO:0016787]";7227,0;FBgn0011225
751;MTCNK7H30;MTCNK7H30;Q9VW52;Prp3;Precursor RNA processing 3, isoform A;;"FBgn0036915;";5|2|6;4|5|12;-;13;4,333333333;0,794388989;0,740124568;0,0;0;0;0;0;0;0;Q9VW52;Q9VW52;unreviewed;Q9VW52_DROME;Precursor RNA processing 3, isoform A;Prp3 Dmel\CG7757 dPrp3 prp3 PRPF3 CG7757 Dmel_CG7757;598,0;CG7757 Dmel_CG7757;Prp3;Dmel\CG7757 dPrp3 prp3 PRPF3;"nucleus [GO:0005634]; precatalytic spliceosome [GO:0071011]; spliceosomal complex [GO:0005681]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; RNA binding [GO:0003723]; mRNA splicing, via spliceosome [GO:0000398]";7227,0;FBgn0036915
752;MTCNK7H30;MTCNK7H30;Q8IGS1;GckIII;RE38276p;;"FBgn0266465;";0|1|0;3|3|7;-;1;0,333333333;0,265598807;0,247388192;0,0;0;0;0;0;0;0;Q8IGS1;Q8IGS1;unreviewed;Q8IGS1_DROME;RE38276p;GckIII CG5169;642,0;CG5169;GckIII;;"cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; ATP binding [GO:0005524]; protein homodimerization activity [GO:0042803]; protein serine/threonine kinase activity [GO:0004674]; protein phosphorylation [GO:0006468]; septate junction assembly [GO:0019991]; trachea morphogenesis [GO:0060439]";7227,0;FBgn0266465
753;MTCNK7H30;MTCNK7H30;X2JEU3;X2JEU3;Uncharacterized protein, isoform C;;"FBgn0030293;";0|0|5;6|0|10;-;5;1,666666667;0,389435904;0,273817657;0,0;0;0;0;0;0;0;X2JEU3;X2JEU3;unreviewed;X2JEU3_DROME;Uncharacterized protein, isoform C;Dmel\CG1737 CG1737 Dmel_CG1737;924,0;CG1737 Dmel_CG1737;Dmel\CG1737;;;7227,0;FBgn0030293
754;MTCNK7H30;MTCNK7H30;Q9VVC9;Q9VVC9;LD38375p;;"FBgn0036686;";16|10|17;18|17|19;-;43;14,33333333;0,902203266;0,867614495;0,0;0;0;0;0;0;0;Q9VVC9;Q9VVC9;unreviewed;Q9VVC9_DROME;LD38375p;Dmel\CG7728 BMS1 CG7728 Dmel_CG7728;1159,0;CG7728 Dmel_CG7728;Dmel\CG7728;BMS1;"90S preribosome [GO:0030686]; nucleolus [GO:0005730]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; U3 snoRNA binding [GO:0034511]; endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000479]; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]";7227,0;FBgn0036686
755;MTCNK7H30;MTCNK7H30;Q9VSI6;Idh;Isocitrate dehydrogenase [NADP] (EC 1.1.1.42);;"FBgn0001248;";12|4|27;18|25|40;-;43;14,33333333;0,595205371;0,49831409;0,0;0;0;0;0;0;0;Q9VSI6;Q9VSI6;unreviewed;Q9VSI6_DROME;Isocitrate dehydrogenase [NADP] (EC 1.1.1.42);Idh cIdh CT22171 Dmel\CG7176 ICDH IDH idh IDH (CG7176) IDH-NADP Idh-NADP IDH1 isocitrate dehydrogenase l(3)L3852 CG7176 Dmel_CG7176;450,0;CG7176 Dmel_CG7176;Idh;cIdh CT22171 Dmel\CG7176 ICDH IDH idh IDH (CG7176) IDH-NADP Idh-NADP IDH1 isocitrate dehydrogenase l(3)L3852;"cytosol [GO:0005829]; mitochondrion [GO:0005739]; peroxisome [GO:0005777]; isocitrate dehydrogenase (NADP+) activity [GO:0004450]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287]; glyoxylate cycle [GO:0006097]; isocitrate metabolic process [GO:0006102]; NADP metabolic process [GO:0006739]; tricarboxylic acid cycle [GO:0006099]";7227,0;FBgn0001248
756;MTCNK7H30;MTCNK7H30;M9PG47;RpS26;40S ribosomal protein S26;;"FBgn0261597;";8|24|29;13|14|24;-;61;20,33333333;1,287029863;1,210780218;0,0;0;0;0;0;0;0;M9PG47;M9PG47;unreviewed;M9PG47_DROME;40S ribosomal protein S26;RpS26 anon-EST:fe2A3 Dmel\CG10305 l(2)04553 l(2)36Fa M(2)36F M(2)m M(2)S13 M[[s]] RPS26 Rps26 rpS26 rpS31 S26e CG10305 Dmel_CG10305;114,0;CG10305 Dmel_CG10305;RpS26;anon-EST:fe2A3 Dmel\CG10305 l(2)04553 l(2)36Fa M(2)36F M(2)m M(2)S13 M[[s]] RPS26 Rps26 rpS26 rpS31 S26e;"ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]";7227,0;FBgn0261597
757;MTCNK7H30;MTCNK7H30;Q9VLB7;Gdi;Rab GDP dissociation inhibitor;;"FBgn0004868;";0|0|1;0|0|1;-;1;0,333333333;1,031209252;0,981552943;0,0;0;0;0;0;0;0;Q9VLB7;Q9VLB7;unreviewed;Q9VLB7_DROME;Rab GDP dissociation inhibitor;Gdi Bulli dGDI Dmel\CG4422 GDI GdI gdi l(2)N7-3 lincRNA.S746 N7-3 rab GDI CG4422 Dmel_CG4422;443,0;CG4422 Dmel_CG4422;Gdi;Bulli dGDI Dmel\CG4422 GDI GdI gdi l(2)N7-3 lincRNA.S746 N7-3 rab GDI;"cytoplasm [GO:0005737]; cytosol [GO:0005829]; synaptic vesicle [GO:0008021]; GDP-dissociation inhibitor activity [GO:0005092]; GTPase activator activity [GO:0005096]; Rab GDP-dissociation inhibitor activity [GO:0005093]; neurotransmitter secretion [GO:0007269]; protein transport [GO:0015031]; small GTPase mediated signal transduction [GO:0007264]; vesicle-mediated transport [GO:0016192]";7227,0;FBgn0004868
758;MTCNK7H30;MTCNK7H30;Q32KD2;egg;Histone-lysine N-methyltransferase eggless (EC 2.1.1.355) (SETDB1 homolog);;"FBgn0086908;";1|0|1;0|1|4;-;2;0,666666667;0,756984193;0,707028985;0,0;0;0;0;0;0;0;Q32KD2;Q32KD2;reviewed;SETB1_DROME;Histone-lysine N-methyltransferase eggless (EC 2.1.1.355) (SETDB1 homolog);egg CG12196;1262,0;CG12196;egg;;"cytoplasm [GO:0005737]; nucleus [GO:0005634]; polytene chromosome [GO:0005700]; DNA binding [GO:0003677]; histone H3K9 methyltransferase activity [GO:0046974]; histone H3K9 trimethyltransferase activity [GO:0140949]; zinc ion binding [GO:0008270]; epigenetic regulation of gene expression [GO:0040029]; female germ-line stem cell asymmetric division [GO:0048132]; gene silencing by RNA-directed DNA methylation [GO:0080188]; heterochromatin formation [GO:0031507]; heterochromatin organization [GO:0070828]; histone H3-K9 methylation [GO:0051567]; negative regulation of gene expression [GO:0010629]; negative regulation of transcription involved in meiotic cell cycle [GO:0051038]; oogenesis [GO:0048477]; positive regulation of DNA methylation-dependent heterochromatin formation [GO:0090309]";7227,0;FBgn0086908
759;MTCNK7H30;MTCNK7H30;Q9W4X7;eIF3ga;Eukaryotic translation initiation factor 3 subunit G-1 (Eukaryotic translation initiation factor 3 RNA-binding subunit 1) (eIF-3 RNA-binding subunit 1) (Eukaryotic translation initiation factor 3 subunit 4-1);;"FBgn0029629;";6|1|5;7|13|23;-;12;4;0,404652641;0,33854294;0,0;0;0;0;0;0;0;Q9W4X7;Q9W4X7;reviewed;EI3G1_DROME;Eukaryotic translation initiation factor 3 subunit G-1 (Eukaryotic translation initiation factor 3 RNA-binding subunit 1) (eIF-3 RNA-binding subunit 1) (Eukaryotic translation initiation factor 3 subunit 4-1);eIF3g1 eIF3-S4 eIF3ga CG8636;269,0;CG8636;eIF3g1;eIF3-S4 eIF3ga;"eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; mRNA binding [GO:0003729]; translation initiation factor activity [GO:0003743]; formation of cytoplasmic translation initiation complex [GO:0001732]; mitotic cell cycle [GO:0000278]; translational initiation [GO:0006413]";7227,0;FBgn0029629
760;MTCNK7H30;MTCNK7H30;Q5KTT4;dNAT1;Uncharacterized protein dNAT1;;;0|0|2;2|1|11;-;2;0,666666667;0,31077309;0,273198952;0,0;0;0;0;0;0;0;Q5KTT4;Q5KTT4;unreviewed;Q5KTT4_DROME;Uncharacterized protein dNAT1;dNAT1;1526,0;;dNAT1;;"RNA binding [GO:0003723]; translation initiation factor activity [GO:0003743]";7227,0;FBgn0010488
761;MTCNK7H30;MTCNK7H30;Q9VC36;polybromo;Polybromo;;"FBgn0039227;";5|3|0;3|5|0;-;8;2,666666667;1,157083084;0,836089362;0,0;0;0;0;0;0;0;Q9VC36;Q9VC36;unreviewed;Q9VC36_DROME;Polybromo;polybromo anon-WO0140519.158 BAF180 baf180 Bap180 bap180 Dmel\CG11375 PB Pb POLYBROMO Polybromo CG11375 Dmel_CG11375;1654,0;CG11375 Dmel_CG11375;polybromo;anon-WO0140519.158 BAF180 baf180 Bap180 bap180 Dmel\CG11375 PB Pb POLYBROMO Polybromo;"brahma complex [GO:0035060]; RSC-type complex [GO:0016586]; SWI/SNF complex [GO:0016514]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; chromatin remodeling [GO:0006338]; egg chorion assembly [GO:0007306]; negative regulation of transcription by RNA polymerase II [GO:0000122]; transcription elongation by RNA polymerase II [GO:0006368]; vitelline membrane formation involved in chorion-containing eggshell formation [GO:0007305]";7227,0;FBgn0039227
762;MTCNK7H30;MTCNK7H30;M9NCX1;l 2 gl;Lethal (2) giant larvae, isoform G (Lethal (2) giant larvae, isoform H) (Lethal (2) giant larvae, isoform I) (Lethal (2) giant larvae, isoform J);;"FBgn0002121;";1|0|0;7|2|6;-;1;0,333333333;0,229503403;0,207746169;0,0;0;0;0;0;0;0;M9NCX1;M9NCX1;unreviewed;M9NCX1_DROME;Lethal (2) giant larvae, isoform G (Lethal (2) giant larvae, isoform H) (Lethal (2) giant larvae, isoform I) (Lethal (2) giant larvae, isoform J);l(2)gl D-LGL dlgl Dmel\CG2671 gl l(2) l(2) giant larva l(2)giant larvae L(2)GL L(2)gl l-gl l[[2]]gl LGL Lgl lgl MENE (2L)-B p127 p127[l(2)gl] p127l(2)gl SN2-5 CG2671 Dmel_CG2671;1161,0;CG2671 Dmel_CG2671;l(2)gl;D-LGL dlgl Dmel\CG2671 gl l(2) l(2) giant larva l(2)giant larvae L(2)GL L(2)gl l-gl l[[2]]gl LGL Lgl lgl MENE (2L)-B p127 p127[l(2)gl] p127l(2)gl SN2-5;"cytoplasm [GO:0005737]; exocytosis [GO:0006887]";7227,0;FBgn0002121
763;MTCNK7H30;MTCNK7H30;M9PH59;RpL37a;Ribosomal protein L37;;"FBgn0030616;";6|1|21;3|0|26;-;28;9,333333333;1,15874708;0,816349846;0,0;0;0;0;0;0;0;M9PH59;M9PH59;unreviewed;M9PH59_DROME;Ribosomal protein L37;RpL37-1 Dmel\CG9091 RpL37 RpL37A RpL37a CG9091 Dmel_CG9091;93,0;CG9091 Dmel_CG9091;RpL37-1;Dmel\CG9091 RpL37 RpL37A RpL37a;"ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; metal ion binding [GO:0046872]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]";7227,0;FBgn0030616
764;MTCNK7H30;MTCNK7H30;A0A0B4LFD9;RpS23;Small ribosomal subunit protein uS12 (40S ribosomal protein S23);;"FBgn0033912;";43|128|106;37|79|89;-;277;92,33333333;1,549075281;1,462063368;0,0;0;0;0;0;0;0;A0A0B4LFD9;A0A0B4LFD9;unreviewed;A0A0B4LFD9_DROME;Small ribosomal subunit protein uS12 (40S ribosomal protein S23);RpS23 anon-EST:Posey158 anon-EST:Posey63 CT24703 Dmel\CG8415 Rp S23 RPS23 CG8415 Dmel_CG8415;143,0;CG8415 Dmel_CG8415;RpS23;anon-EST:Posey158 anon-EST:Posey63 CT24703 Dmel\CG8415 Rp S23 RPS23;"small ribosomal subunit [GO:0015935]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]";7227,0;FBgn0033912
765;MTCNK7H30;MTCNK7H30;Q9VRP3;Txl;AT08565p (LD26837p) (Thioredoxin-like (EC 1.8.1.9));;"FBgn0035631;";4|0|10;5|4|12;-;14;4,666666667;0,771374931;0,528559368;0,0;0;0;0;0;0;0;Q9VRP3;Q9VRP3;unreviewed;Q9VRP3_DROME;AT08565p (LD26837p) (Thioredoxin-like (EC 1.8.1.9));Txl 5495 anon-WO0118547.248 Dmel\CG5495 txl Txl-RA CG5495 Dmel_CG5495;287,0;CG5495 Dmel_CG5495;Txl;5495 anon-WO0118547.248 Dmel\CG5495 txl Txl-RA;"cytosol [GO:0005829]; disulfide oxidoreductase activity [GO:0015036]; protein-disulfide reductase activity [GO:0015035]";7227,0;FBgn0035631
766;MTCNK7H30;MTCNK7H30;A8JNI2;A8JNI2;Serine-arginine repetitive matrix 2/3/4, isoform F;;"FBgn0035253;";13|8|16;8|17|18;-;37;12,33333333;1,029218024;0,991046337;0,0;0;0;0;0;0;0;A8JNI2;A8JNI2;unreviewed;A8JNI2_DROME;Serine-arginine repetitive matrix 2/3/4, isoform F;Srrm234 anon-EST:fe1A7 BcDNA:GH04236 Dmel\CG7971 SRm300 CG7971 Dmel_CG7971;1655,0;CG7971 Dmel_CG7971;Srrm234;anon-EST:fe1A7 BcDNA:GH04236 Dmel\CG7971 SRm300;"catalytic step 2 spliceosome [GO:0071013]; nucleus [GO:0005634]; precatalytic spliceosome [GO:0071011]; alternative mRNA splicing, via spliceosome [GO:0000380]; mRNA splicing, via spliceosome [GO:0000398]";7227,0;FBgn0035253
767;MTCNK7H30;MTCNK7H30;A4V449;ND-75;NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial;;"FBgn0017566;";8|5|4;3|6|2;-;17;5,666666667;1,670218959;1,525077281;0,0;0;0;0;0;0;0;A4V449;A4V449;unreviewed;A4V449_DROME;NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial;ND-75 Dmel\CG2286 ND75 NDUFS1 NDUS1 NUAM CG2286 Dmel_CG2286;731,0;CG2286 Dmel_CG2286;ND-75;Dmel\CG2286 ND75 NDUFS1 NDUS1 NUAM;"membrane [GO:0016020]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; ATP synthesis coupled electron transport [GO:0042773]";7227,0;FBgn0017566
768;MTCNK7H30;MTCNK7H30;Q7KLW5;wal;LD07532p;;"FBgn0010516;";17|18|16;13|25|13;-;51;17;1,145560612;1,119281179;0,0;0;0;0;0;0;0;Q7KLW5;Q7KLW5;unreviewed;Q7KLW5_DROME;LD07532p;wal CG8996;340,0;CG8996;wal;;"mitochondrion [GO:0005739]; electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; ectodermal digestive tract morphogenesis [GO:0048567]; fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]; head involution [GO:0008258]; Malpighian tubule morphogenesis [GO:0007443]; morphogenesis of an epithelium [GO:0002009]; open tracheal system development [GO:0007424]";7227,0;FBgn0010516
769;MTCNK7H30;MTCNK7H30;Q8SXY6;bai;Transmembrane emp24 domain-containing protein bai (Protein baiser);;"FBgn0045866;";3|3|3;3|8|4;-;9;3;0,755678436;0,746445087;0,0;0;0;0;0;0;0;Q8SXY6;Q8SXY6;reviewed;TMEDA_DROME;Transmembrane emp24 domain-containing protein bai (Protein baiser);bai CG11785;206,0;CG11785;bai;;"COPII-coated ER to Golgi transport vesicle [GO:0030134]; endomembrane system [GO:0012505]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; cargo receptor activity [GO:0038024]; dorsal/ventral pattern formation [GO:0009953]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; Golgi organization [GO:0007030]; Golgi vesicle transport [GO:0048193]; intracellular protein transport [GO:0006886]; maternal specification of dorsal/ventral axis, oocyte, germ-line encoded [GO:0007311]";7227,0;FBgn0045866
770;MTCNK7H30;MTCNK7H30;Q9V4C8;Hcf;"Host cell factor (dHcf) [Cleaved into: HCF N-terminal chain; HCF C-terminal chain]";;"FBgn0039904;";3|3|3;10|10|12;-;9;3;0,37778727;0,37317123;0,0;0;0;0;0;0;0;Q9V4C8;Q9V4C8;reviewed;HCF_DROME;"Host cell factor (dHcf) [Cleaved into: HCF N-terminal chain; HCF C-terminal chain]";Hcf CG1710;1500,0;CG1710;Hcf;;"ATAC complex [GO:0140672]; histone methyltransferase complex [GO:0035097]; MLL1/2 complex [GO:0044665]; MLL3/4 complex [GO:0044666]; nucleus [GO:0005634]; Set1C/COMPASS complex [GO:0048188]; chromatin binding [GO:0003682]; transcription coactivator activity [GO:0003713]; cell cycle [GO:0007049]; chromatin remodeling [GO:0006338]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of growth [GO:0045927]; regulation of DNA-templated transcription [GO:0006355]";7227,0;FBgn0039904
771;MTCNK7H30;MTCNK7H30;A4V0N4;Vha68-2;H(+)-transporting two-sector ATPase (EC 7.1.2.2);;"FBgn0263598;";15|5|9;14|18|8;-;29;9,666666667;0,847642281;0,733481653;0,0;0;0;0;0;0;0;A4V0N4;A4V0N4;unreviewed;A4V0N4_DROME;H(+)-transporting two-sector ATPase (EC 7.1.2.2);Vha68-2 A subunit ATP6V1A Dmel\CG3762 l(2)01510 l(2)s4214 MENE-R6 RE30552p VATA Vha6-2 vha67-2 Vha68 vha68-2 Vha68-2-RC Vha68.2 CG3762 Dmel_CG3762;614,0;CG3762 Dmel_CG3762;Vha68-2;A subunit ATP6V1A Dmel\CG3762 l(2)01510 l(2)s4214 MENE-R6 RE30552p VATA Vha6-2 vha67-2 Vha68 vha68-2 Vha68-2-RC Vha68.2;"proton-transporting V-type ATPase, V1 domain [GO:0033180]; ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]";7227,0;FBgn0263598
772;MTCNK7H30;MTCNK7H30;Q9W327;LysRS;Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase);;"FBgn0027084;";2|0|0;4|2|3;-;2;0,666666667;0,461886159;0,366897884;0,0;0;0;0;0;0;0;Q9W327;Q9W327;unreviewed;Q9W327_DROME;Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase);LysRS Aats-lys Aats-lys-RC dKARS Dmel\CG12141 KRS CG12141 Dmel_CG12141;607,0;CG12141 Dmel_CG12141;LysRS;Aats-lys Aats-lys-RC dKARS Dmel\CG12141 KRS;"aminoacyl-tRNA synthetase multienzyme complex [GO:0017101]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; ATP binding [GO:0005524]; lysine-tRNA ligase activity [GO:0004824]; tRNA binding [GO:0000049]; lysyl-tRNA aminoacylation [GO:0006430]";7227,0;FBgn0027084
